submission_id,QUD,RT,age,animal,comments,condition,education,endTime,experiment_id,gender,item_id,languages,modal,optionLeft,optionRight,prolific_id,question,response,startDate,startTime,timeSpent,trial_name,trial_number
2155,She is not a chicken.,8478,30,chicken,Great survey. Have a great day.,non-intensified,Graduated High School,1627821752687,64,male,21,English,non-modal,<b>-</b>,<b>+</b>,6103ca9e72a21ad63f031881,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,100,Sun Aug 01 2021 05:35:31 GMT-0700 (Pacific Daylight Time),1627821331367,7.022,slider_rating_custom,16
2155,She is not an owl.,4229,30,owl,Great survey. Have a great day.,non-intensified,Graduated High School,1627821752687,64,male,45,English,non-modal,<b>-</b>,<b>+</b>,6103ca9e72a21ad63f031881,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,0,Sun Aug 01 2021 05:35:31 GMT-0700 (Pacific Daylight Time),1627821331367,7.022,slider_rating_custom,17
2155,He is not actually a lion.,7883,30,lion,Great survey. Have a great day.,intensified,Graduated High School,1627821752687,64,male,14,English,actually,<b>-</b>,<b>+</b>,6103ca9e72a21ad63f031881,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,100,Sun Aug 01 2021 05:35:31 GMT-0700 (Pacific Daylight Time),1627821331367,7.022,slider_rating_custom,18
2155,He is not literally a lamb.,12312,30,lamb,Great survey. Have a great day.,intensified,Graduated High School,1627821752687,64,male,3,English,literally,<b>-</b>,<b>+</b>,6103ca9e72a21ad63f031881,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,0,Sun Aug 01 2021 05:35:31 GMT-0700 (Pacific Daylight Time),1627821331367,7.022,slider_rating_custom,19
2155,She is not a hen.,4660,30,hen,Great survey. Have a great day.,non-intensified,Graduated High School,1627821752687,64,male,37,English,non-modal,<b>-</b>,<b>+</b>,6103ca9e72a21ad63f031881,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,100,Sun Aug 01 2021 05:35:31 GMT-0700 (Pacific Daylight Time),1627821331367,7.022,slider_rating_custom,20
2155,He is not a wolf.,5947,30,wolf,Great survey. Have a great day.,non-intensified,Graduated High School,1627821752687,64,male,5,English,non-modal,<b>-</b>,<b>+</b>,6103ca9e72a21ad63f031881,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,100,Sun Aug 01 2021 05:35:31 GMT-0700 (Pacific Daylight Time),1627821331367,7.022,slider_rating_custom,21
2155,She is not really an owl.,4026,30,owl,Great survey. Have a great day.,intensified,Graduated High School,1627821752687,64,male,48,English,really,<b>-</b>,<b>+</b>,6103ca9e72a21ad63f031881,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,0,Sun Aug 01 2021 05:35:31 GMT-0700 (Pacific Daylight Time),1627821331367,7.022,slider_rating_custom,22
2155,She is not really a cow.,5151,30,cow,Great survey. Have a great day.,intensified,Graduated High School,1627821752687,64,male,32,English,really,<b>-</b>,<b>+</b>,6103ca9e72a21ad63f031881,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,100,Sun Aug 01 2021 05:35:31 GMT-0700 (Pacific Daylight Time),1627821331367,7.022,slider_rating_custom,23
2155,She is not a bat.,3044,30,bat,Great survey. Have a great day.,non-intensified,Graduated High School,1627821752687,64,male,9,English,non-modal,<b>-</b>,<b>+</b>,6103ca9e72a21ad63f031881,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,0,Sun Aug 01 2021 05:35:31 GMT-0700 (Pacific Daylight Time),1627821331367,7.022,slider_rating_custom,24
2155,He is not actually a snake.,6132,30,snake,Great survey. Have a great day.,intensified,Graduated High School,1627821752687,64,male,50,English,actually,<b>-</b>,<b>+</b>,6103ca9e72a21ad63f031881,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,100,Sun Aug 01 2021 05:35:31 GMT-0700 (Pacific Daylight Time),1627821331367,7.022,slider_rating_custom,25
2155,He is not a mouse.,5175,30,mouse,Great survey. Have a great day.,non-intensified,Graduated High School,1627821752687,64,male,25,English,non-modal,<b>-</b>,<b>+</b>,6103ca9e72a21ad63f031881,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,100,Sun Aug 01 2021 05:35:31 GMT-0700 (Pacific Daylight Time),1627821331367,7.022,slider_rating_custom,26
2154,She is not a bee.,15133,34,bee,N/A.,non-intensified,Graduated College,1627821658470,64,male,17,English,non-modal,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,22,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,1
2154,She is not literally a hen.,10806,34,hen,N/A.,intensified,Graduated College,1627821658470,64,male,39,English,literally,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,90,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,2
2154,He is not actually a lion.,6474,34,lion,N/A.,intensified,Graduated College,1627821658470,64,male,14,English,actually,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,100,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,3
2154,She is not an owl.,14215,34,owl,N/A.,non-intensified,Graduated College,1627821658470,64,male,45,English,non-modal,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,80,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,4
2154,He is not a lion.,26711,34,lion,N/A.,non-intensified,Graduated College,1627821658470,64,male,13,English,non-modal,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>BRAVE</b> ?,81,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,5
2154,She is not literally a cow.,7606,34,cow,N/A.,intensified,Graduated College,1627821658470,64,male,31,English,literally,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,18,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,6
2154,He is not actually a snake.,7015,34,snake,N/A.,intensified,Graduated College,1627821658470,64,male,50,English,actually,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,86,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,7
2154,He is not a mouse.,7508,34,mouse,N/A.,non-intensified,Graduated College,1627821658470,64,male,25,English,non-modal,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,10,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,8
2154,She is not a cow.,5402,34,cow,N/A.,non-intensified,Graduated College,1627821658470,64,male,29,English,non-modal,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,28,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,9
2154,He is not a rat.,6224,34,rat,N/A.,non-intensified,Graduated College,1627821658470,64,male,33,English,non-modal,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,31,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,10
2154,She is not literally a bat.,9801,34,bat,N/A.,intensified,Graduated College,1627821658470,64,male,11,English,literally,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,73,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,11
2154,He is not a weasel.,5591,34,weasel,N/A.,non-intensified,Graduated College,1627821658470,64,male,41,English,non-modal,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,77,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,12
2154,He is not a wolf.,9196,34,wolf,N/A.,non-intensified,Graduated College,1627821658470,64,male,5,English,non-modal,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,14,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,13
2154,He is not really a lamb.,27614,34,lamb,N/A.,intensified,Graduated College,1627821658470,64,male,4,English,really,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,86,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,14
2154,He is not actually a weasel.,5605,34,weasel,N/A.,intensified,Graduated College,1627821658470,64,male,42,English,actually,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>DEVIOUS</b> ?,35,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,15
2154,He is not really a mouse.,4324,34,mouse,N/A.,intensified,Graduated College,1627821658470,64,male,28,English,really,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>QUIET</b> ?,30,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,16
2154,He is not actually a wolf.,6520,34,wolf,N/A.,intensified,Graduated College,1627821658470,64,male,6,English,actually,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>LONELY</b> ?,31,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,17
2154,She is not a chicken.,8148,34,chicken,N/A.,non-intensified,Graduated College,1627821658470,64,male,21,English,non-modal,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,65,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,18
2154,She is not really a bee.,6211,34,bee,N/A.,intensified,Graduated College,1627821658470,64,male,20,English,really,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,69,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,19
2154,He is not really a rat.,7833,34,rat,N/A.,intensified,Graduated College,1627821658470,64,male,36,English,really,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>DISGUSTING</b> ?,48,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,20
2154,She is not really an owl.,4673,34,owl,N/A.,intensified,Graduated College,1627821658470,64,male,48,English,really,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>WISE</b> ?,85,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,21
2154,He is not a lamb.,6834,34,lamb,N/A.,non-intensified,Graduated College,1627821658470,64,male,1,English,non-modal,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>INNOCENT</b> ?,64,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,22
2154,She is not a hen.,4284,34,hen,N/A.,non-intensified,Graduated College,1627821658470,64,male,37,English,non-modal,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,62,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,23
2154,She is not literally a chicken.,6137,34,chicken,N/A.,intensified,Graduated College,1627821658470,64,male,23,English,literally,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,45,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,24
2154,He is not a snake.,3189,34,snake,N/A.,non-intensified,Graduated College,1627821658470,64,male,49,English,non-modal,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>SNEAKY</b> ?,86,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,25
2154,She is not a bat.,4473,34,bat,N/A.,non-intensified,Graduated College,1627821658470,64,male,9,English,non-modal,<b>-</b>,<b>+</b>,61051f08554d12b7c7d637be,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,46,Sun Aug 01 2021 08:21:12 GMT-0400 (Eastern Daylight Time),1627820472789,19.76135,slider_rating_custom,26
2153,She is not a bat.,15064,28,bat,,non-intensified,Graduated College,1627821424383,64,male,9,English,non-modal,<b>-</b>,<b>+</b>,5f4e0155cf03293db269f873,To what extent do you think the person being talked about is portrayed as ... <br /><b>BLIND</b> ?,6,Sun Aug 01 2021 13:32:02 GMT+0100 (British Summer Time),1627821122282,5.0350166666666665,slider_rating_custom,1
2153,She is not actually a cow.,6405,28,cow,,intensified,Graduated College,1627821424383,64,male,30,English,actually,<b>-</b>,<b>+</b>,5f4e0155cf03293db269f873,To what extent do you think the person being talked about is portrayed as ... <br /><b>FAT</b> ?,20,Sun Aug 01 2021 13:32:02 GMT+0100 (British Summer Time),1627821122282,5.0350166666666665,slider_rating_custom,2
2153,She is not actually a bee.,5731,28,bee,,intensified,Graduated College,1627821424383,64,male,18,English,actually,<b>-</b>,<b>+</b>,5f4e0155cf03293db269f873,To what extent do you think the person being talked about is portrayed as ... <br /><b>HARD-WORKING</b> ?,24,Sun Aug 01 2021 13:32:02 GMT+0100 (British Summer Time),1627821122282,5.0350166666666665,slider_rating_custom,3
2153,She is not a chicken.,5061,28,chicken,,non-intensified,Graduated College,1627821424383,64,male,21,English,non-modal,<b>-</b>,<b>+</b>,5f4e0155cf03293db269f873,To what extent do you think the person being talked about is portrayed as ... <br /><b>COWARDLY</b> ?,1,Sun Aug 01 2021 13:32:02 GMT+0100 (British Summer Time),1627821122282,5.0350166666666665,slider_rating_custom,4
2153,She is not really a hen.,8531,28,hen,,intensified,Graduated College,1627821424383,64,male,40,English,really,<b>-</b>,<b>+</b>,5f4e0155cf03293db269f873,To what extent do you think the person being talked about is portrayed as ... <br /><b>PROTECTIVE</b> ?,15,Sun Aug 01 2021 13:32:02 GMT+0100 (British Summer Time),1627821122282,5.0350166666666665,slider_rating_custom,5
